NAICS,1985,1988,1991,1994,1998,2002,2006,2010,2014
311-312,814.4091841,851.1205312,809.6741496,1008.582553,914.596452,963.55408,1014.199224,958,929
313-314,156.1414043,168.4890599,167.2296413,192.9439227,183.883668,161.775348,164.407712,62,72
315-316,27.87092722,46.20393467,36.96314773,39.95733616,35.487056,22.314752,8.722488,3,3
321,248.7998734,302.6019731,314.8324536,319.4586644,431.76796,303.39918,353.821124,418,311
322,2017.363237,2153.956264,2267.236748,2406.54145,2503.918032,2137.503764,2106.568584,1904,1899
323,26.69907987,40.08974635,38.57648348,37.11357324,47.004248,47.795832,40.374452,36,40
324,2519.63338,3018.315783,2884.371262,3144.694723,3495.554692,3075.121368,3259.062792,3159,3346
325,1982.330673,2425.297428,2577.285897,2729.171456,3126.577004,3246.609152,2677.75786,2772,3069
326,128.4305587,150.3658265,125.6148844,141.5852246,144.399996,166.546428,153.785552,116,104
327,791.0154552,884.6440603,788.8142821,822.0561966,834.986876,910.767084,958.365888,600,699
331,1931.572686,2134.891824,1811.547974,2096.657608,2031.356088,1629.959176,1285.6831,1255,1251
332,218.6220851,251.1496971,217.2810528,263.5796828,265.285412,226.216324,253.81542,174,201
333,118.5568526,138.883938,113.4796595,112.9223451,116.856664,91.191044,93.471672,78,84
334,54.78945572,62.69318972,56.2207144,66.93048497,67.813716,69.142976,47.139292,43,50
335,62.91946762,64.55717435,55.61129261,67.84859952,60.671008,55.569788,43.097796,38,31
336,234.9800127,254.7805035,244.1305713,260.234433,292.755124,251.666704,283.939372,143,164
337,37.38382285,48.640157,55.8843502,47.30077109,58.499848,38.904456,28.391232,19,20
339,33.86350568,45.4343935,34.79380497,48.37691083,47.700868,35.603912,32.982076,17,28
